id	filename	md5	size	state
8cf46a69-cf97-4522-ae7e-62acf5ece268	f69a97ec-c6c0-4450-83f1-3280f31ad447.FPKM.txt.gz	c0ad20b5d725648b792b1da0ab2380cc	509934	released
71fe6ba8-e859-40cb-b70d-3b876cae431f	ed40cd5e-1f3b-4c90-a372-6ac03b1d5b81.FPKM.txt.gz	903e3156ea3997dc40d1025814af247b	532090	released
2d6cd37d-3ba2-4c38-9959-e021be57d302	53f615eb-5de0-409f-a363-c4190a8891f9.FPKM.txt.gz	7a8bdea86afa645b4d66c1402ca9ac9b	510140	released
9667a488-9256-4e5d-adab-e987ebe59dab	88775aca-995e-41a6-bb2e-3ece8918624b.FPKM.txt.gz	beb68c4674c4651b423c7beb2bde1e60	526260	released
081db6db-7768-4fc6-bbe8-0e9a783345ce	1ea50a97-2adb-4252-aec8-2fe94d49b0a0.FPKM.txt.gz	e7687a6aa6e31c8359b5ebb2ed6a3bf2	525808	released
4743d5ae-fc07-4f2c-96af-0eef7f1e8cfb	51412836-0476-4887-875c-66facccdaacd.FPKM.txt.gz	f49e9392ff4ab3231000ffe8a25258a2	514255	released
afc92e92-ce10-4381-be0c-ab22822ca960	0d08b39e-cc2e-4262-a8cc-06c644ab5039.FPKM.txt.gz	2fa1c96b9fada85d51f38ec3dd0d56d3	515365	released
f51dba5b-7fb2-493a-a7ee-ae4f2944ebf0	2e4a3649-b6d9-4fa8-b4ff-3961cad22593.FPKM.txt.gz	61ce3bd57358d897d71f3b82765ffe2f	532640	released
139b3f82-d24d-4c88-b314-d841e7b39422	4cb2135b-2e60-4f63-826e-5749fa7634b7.FPKM.txt.gz	8561fe3054d734c4d76d496742085903	512039	released
01aa3eb0-11d3-4248-90ec-f8bdc0c44b1a	db0ce49b-0048-4ba2-9295-309d8c570bb4.FPKM.txt.gz	7937dcf9114273771f4cdf1f46c92e2a	514114	released
3b6ed54b-ba64-48fc-bd32-23ab28307cb3	042d7a67-32a0-4dac-8ecd-02f6984a7b74.FPKM.txt.gz	aa5b581e62c8440a5a4e4f6740c77162	529791	released
33af1c3d-3977-4f6f-a438-e41f35d93044	c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM.txt.gz	2333d9a0b8fbe322b4d59b4db4cc1d96	536922	released
bca93e0a-49d4-482b-a9be-c98a128746ec	97b0d130-7cc6-45e6-9b74-6a43903f5ef4.FPKM.txt.gz	3b328a327eaed040fad238727cc56d06	526285	released
60b550d3-1e54-486e-b884-0de44bc3de62	cf655a50-5d76-4625-a3d1-12643de2c2b3.FPKM.txt.gz	119ee7e487566f37580d140a4b10294e	508673	released
6eef7027-a918-4932-895d-b311038b0952	0b0f745e-573f-4ace-9431-6b17c550b878.FPKM.txt.gz	d38595b33a54335c8500c031a6f0549c	543347	released
57f00bb3-b541-4fc8-b742-3f5ee26a6cb7	ae42d69a-f6a4-4d03-9f4a-869b71fef8f8.FPKM.txt.gz	e7b1d1d952a0295d52b912d87d17ee15	519857	released
d380e401-0920-4b14-bbe0-41d0a2549b4a	7352c749-5f16-4c5d-bab8-740dac7a5c0d.FPKM.txt.gz	f499bf93679278ff19678941ad4a45b7	525070	released
bfe0df9c-3c61-41c9-84ae-e70bb56bf5b0	1731040e-8598-4766-b768-505805c0d92b.FPKM.txt.gz	e4d5313ee9618ac6fad3a5202ea658d2	505527	released
40dba3be-773a-4b8b-922b-71e223108278	3743ccc7-6c5f-459c-bd5d-e3c03d19e538.FPKM.txt.gz	397042de407f4eb287543d72b2d4fe43	532595	released
